ROI_FAMILY_ID
35960210
84149632
35982180
14600837
36034569
99581431
99592834
36085991
3093259
3096799
36105450
36112399
99617656
99631269
19356427
99674434
99737025
99757106
36318624
36340701
41207374
97157507
41239492
40025769
41251927
41297755
41307331
19762483
41343740
41372988
41382599
41912577
43810779
44188779
44360576
44504173
44701373
45564176
45746575
45818176
7317142
22746168
40595449
7372071
26120014
26132514
40675720
7477417
40689333
40689945
40710865
22914618
22936561
7513914
40745432
40790115
26218859
31256431
7664220
7682867
7691066
31425713
7753361
31519242
7791601
31607401
33166752
26567008
31741580
36802999
36822013
36822591
36857530
36894988
37032687
32153256
37122512
37147584
37159241
32278103
32335903
37264850
32404147
32407405
37293420
37313566
37318441
32513236
37347564
32577702
37407814
37422698
37438306
12700936
37483187
37508405
12950945
37613890
7848781
7871437
7904576
3476694
3532314
3535630
3607207
3999224
4099172
4155206
3114881
4174249
3145455
3163300
3193661
3213824
4330262
3309275
3311297
3320140
966432
988873
3349602
3352044
1000371
3363942
3367877
4450326
1058049
1064971
1076793
1078971
1080928
1102516
1124981
1136779
4494464
1169515
1178151
1191469
1225135
1232602
1232990
1303783
1314889
4570123
1333202
4602744
4614608
4619441
4624540
1389444
40896599
40912370
31349343
40989402
17554528
93836674
41017948
93877033
41071655
41080805
41086083
41116559
41128562
41134297
41150871
41159005
17862533
17957416
23190234
16576647
16595464
16597197
16681983
16703464
77162584
16849564
78601531
16948424
17015983
17113655
13085550
17227307
1390665
17251901
80723778
3269081
5180450
3403938
41262296
3761673
19467612
99787889
99790032
99797631
99799231
99799439
99812836
99817470
99818635
99829244
99829731
99845455
99850943
99851248
99854234
99854465
99903361
99910044
99910432
99935207
99944126
99951923
99979767
99979783
100004534
100005730
100007275
100013421
100013705
100017823
100022710
100024996
100035646
100041670
100050998
100051143
100064240
100068631
100075031
100085370
100088235
100101204
100110874
100120499
100127111
100129776
100131564
100135518
100135675
100137505
100149434
100153248
100153982
100160171
100173183
100212975
100214585
100219255
100220659
100224755
100333517
36452969
36461093
36479970
36486173
36562049
36606275
36647097
36683183
7188857
7569403
7793524
32132961
59149302
65090979
65739781
10134328
28284032
